,Open,High,Low,Close,Volume
2019-01-01,64.99185221590173,65.39316983119126,64.63621290834621,65.0,76242011
2019-01-02,64.78232693195439,65.58834878105397,64.15582985981439,64.81432574665618,40768071
2019-01-03,63.45369171068508,64.05695228679286,62.999864414093196,63.601242844492035,78751776
2019-01-04,64.8419317061306,65.39222517791805,64.49187725702576,65.01195001453158,69722355
2019-01-07,65.35218704701151,65.76424536213779,64.79128663256812,65.16536668176678,21192442
2019-01-08,65.15057542145854,65.42078827236834,64.36207655170136,65.09497057271493,65068956
2019-01-09,64.71834206999299,65.41499062372955,64.02737255242987,64.73682085257114,51947029
2019-01-10,64.16174182094046,64.64557574164326,63.74349273281622,64.06112862744209,76013890
2019-01-11,64.4534894895219,65.31178178970848,63.988399306148864,64.61199587070992,74780015
2019-01-14,65.97858322498568,66.3291510914758,65.71659959288496,65.93607566441565,18894166
2019-01-15,66.7860573171871,67.43500386125166,66.49841812955636,66.72175958950878,45457026
2019-01-16,67.30220653667038,67.82704894364117,66.92932415572672,67.32157297238456,43389303
2019-01-17,66.95368014123495,67.29007369870432,66.68119379949903,67.05321448868244,22320423
2019-01-18,67.86364078612314,68.00035341041809,67.26342867568708,67.67904555750488,23870550
2019-01-21,69.49592973903914,69.92398174587112,68.85504978542313,69.57895068895196,79942212
2019-01-22,69.19199945007955,70.03549011372637,68.82829071728729,69.34811720794714,49227652
2019-01-23,69.78012516436958,70.06218500743866,69.38647598613115,69.72554111955242,47125122
2019-01-24,71.12620845486076,71.66733129992866,70.73704887359989,71.09450472554535,71027543
2019-01-25,73.20336399215785,73.74016671451253,72.80576748690555,73.09163354611265,41989692
2019-01-28,73.37571005237591,73.99420729956921,72.97894692821247,73.26415081829873,38966569
2019-01-29,74.22251874535863,74.91477568701619,73.45353096261086,74.16901205877467,21546823
2019-01-30,73.80539491891587,74.63444607523385,73.52815833303973,73.93513542440755,16566555
2019-01-31,74.47400615076155,74.66687634092027,73.84535572592269,74.30141338493597,12948918
2019-02-01,73.96668558998734,74.66313714398942,73.78021306212342,74.07856659503138,21206949
2019-02-04,75.15376256647832,75.76004849669611,74.55764598862017,75.33729131010631,18099512
2019-02-05,77.06525446431235,77.92685934149797,76.74498582065625,77.1571490343526,24501001
2019-02-06,75.88774289424724,76.63405570447037,75.2737945007404,75.89537848579812,11761690
2019-02-07,75.68103915753828,76.19837521249558,75.17363522165407,75.81423750352732,44800124
2019-02-08,75.19705408565646,75.93246732140993,74.39315395922132,75.272173455703,42681177
2019-02-11,74.97297536194061,75.23113798460889,74.71591299369706,74.96681615183773,22937307
2019-02-12,74.66383947071019,75.48446790799969,74.30090722917436,74.74324395963541,69347727
2019-02-13,73.68800454425146,74.61033938799308,73.3763037970758,73.8700273751832,23780337
2019-02-14,74.05431848492012,74.64336703096751,73.4665339267874,74.18909922357683,12894394
2019-02-15,73.14666535404535,73.76666418991012,72.57426205694105,73.017771370386,58354715
2019-02-18,74.15701337943685,74.74855966083862,73.69733874150363,73.95541168791027,44863296
2019-02-19,74.13323490074144,74.63988478473728,73.50763696888363,74.28994051628904,13491090
2019-02-20,73.30324667942276,73.67463309867655,72.99337586102159,73.22371735183029,36918240
2019-02-21,72.29487905144788,72.50519700298283,71.53137899154379,72.11937808447381,14680583
2019-02-22,72.85453013650393,73.40702297738868,72.70931669302045,72.94243619151138,56206738
2019-02-25,72.3989863297786,72.76354513868125,71.80128615361747,72.25615250567121,53582180
2019-02-26,74.04750665889752,74.42867341225762,73.19708955416559,73.86803579855962,17237828
2019-02-27,71.64678044237274,71.9709383385428,71.11401948837937,71.73307624105617,48719291
2019-02-28,70.52441562080362,70.95972534069554,70.04884227634115,70.71247935870909,16875425
2019-03-01,70.53705541040424,70.98710985077602,69.72876362529946,70.36109929111947,73997338
2019-03-04,70.28688471068267,70.84987727180022,69.92354853848636,70.3584465648314,74535790
2019-03-05,70.83613364862973,71.3139154905603,70.20150413707808,71.04340788196053,26702505
2019-03-06,70.86054457752316,71.33017623108303,70.63794957426077,70.87120937270136,12949295
2019-03-07,70.41877695883359,71.09524329775789,70.22266590975372,70.58144888369245,11485077
2019-03-08,70.1160782503662,70.55745388468964,69.70051128734242,69.94749002312234,15481768
2019-03-11,69.0613492777536,69.48591939013951,68.82106500614773,69.20460470775461,16995223
2019-03-12,68.46430353161816,69.3640715512267,68.01895396875287,68.54473990453185,10607647
2019-03-13,68.61687461170092,68.99564175183345,67.79249660825494,68.49750394134423,64819417
2019-03-14,66.89915166936323,67.38588715701161,66.28539712749516,66.77641116188447,25349329
2019-03-15,67.46898856549072,68.05902024720423,66.93037020370149,67.30693500878496,59414391
2019-03-18,67.39824275327989,67.62079747455897,67.10864599763944,67.39929573641236,58270158
2019-03-19,67.51211923543894,67.88180990120041,66.70412116561158,67.31553607506034,54496229
2019-03-20,68.4303962922155,68.9617797629365,67.9170261109226,68.42375001730522,40114581
2019-03-21,69.14402788894877,69.26636637544017,68.58049002415159,69.02363364032274,55977584
2019-03-22,69.11741489008064,69.81371634366961,68.71107703807672,69.17473207036487,14901377
