,Open,High,Low,Close,Volume
2019-01-01,82.87330051740038,83.2963757294615,82.20047984896478,83.0,29709825
2019-01-02,80.80433238560975,81.41257797456976,80.34260304295083,81.04741377389594,25946305
2019-01-03,80.51881522966765,81.18708895451137,79.64677985829083,80.32635274705406,58835032
2019-01-04,80.80331532413861,81.67732915432582,80.12048510459836,81.00661856290212,78615653
2019-01-07,81.43025636516359,82.0168365045946,80.3946527596989,81.20406301231819,64871023
2019-01-08,84.81678719746053,85.87883790572185,84.18517919626878,85.00506792950573,28285990
2019-01-09,86.85945452273138,87.7083933605093,85.81601210669771,86.80483077009359,71881874
2019-01-10,85.56379671189,85.98684505122203,84.53484652336928,85.30817388029082,79193598
2019-01-11,83.23389538628643,83.79805478816235,82.46808097292872,83.41483989329406,49544889
2019-01-14,87.80310417979494,88.22391138562855,87.34521821725644,87.84319067234443,43526032
2019-01-15,89.81242214878971,90.39372655215158,88.89714686331399,89.66156280234922,59011790
2019-01-16,90.44386533494388,91.26971894584109,89.87678516525058,90.69844308535549,52246184
2019-01-17,90.95823312875248,91.58365357994249,89.86797607931337,90.85477711142595,36882785
2019-01-18,91.12556137334961,92.03948805689816,90.44553724505009,91.35557277776847,67792260
2019-01-21,88.70513357607608,89.5936482568694,87.96551413985088,88.84558771293761,21039988
2019-01-22,88.9560130283012,89.43098824756495,88.85853021824776,89.13781343395773,58880662
2019-01-23,89.50353046428253,89.57955794040177,88.88515160356202,89.2853154934132,10643780
2019-01-24,87.62262984847987,88.6244664549336,86.74951553955069,87.79094789484287,43316989
2019-01-25,86.68364175015734,87.33517905408132,86.36280122076973,86.92332372548974,66705801
2019-01-28,89.53596256531621,90.28266093037946,88.62115649207765,89.48891340481232,65616323
2019-01-29,89.22070049172268,90.01032739547352,88.31537286371808,89.30311963104072,59019019
2019-01-30,92.86276456939075,94.01509243307471,92.39039793549004,92.91533259661615,35256814
2019-01-31,89.71406232933056,90.86541754860149,88.9470548792191,89.91958464788375,61089801
2019-02-01,89.19130812998614,89.65697840327266,88.34563022226679,89.05866353768018,70044091
2019-02-04,86.55725801581494,87.24396516304984,85.95866077483916,86.50454889990563,31403774
2019-02-05,84.49589426403108,84.90775039664304,83.97202812626178,84.56478900579975,47805169
2019-02-06,83.10539084478731,83.80885344982234,83.00290378956049,83.2694775418543,24066188
2019-02-07,83.84195195151516,84.59981703369421,83.38199912083789,83.79496723898181,13932138
2019-02-08,84.38695552424309,84.97098850689005,83.82218266362334,84.24613106669787,68146984
2019-02-11,83.09710633454377,83.80305122014248,82.45869844778095,83.19074719532954,41897113
2019-02-12,79.53992099603478,80.13287578387221,78.81566972355948,79.76684472301461,69154731
2019-02-13,81.92209186986098,82.90210560545586,81.6203992323245,82.06274216542428,10077049
2019-02-14,81.73222557270257,82.08852427349525,81.3977511861886,81.64287667689857,15182377
2019-02-15,80.18811733590425,80.7837495083082,79.28610877002438,79.95348756909371,45106304
2019-02-18,80.16161078190638,81.08007667395485,80.14468003906134,80.3963474194206,70581557
2019-02-19,80.6395680477594,81.24649492581493,79.86763109259118,80.73346741821386,41805503
2019-02-20,80.05316822613153,80.5342167577175,79.51511675565506,80.26409220957251,67821415
2019-02-21,80.42635555927623,80.92503967852791,79.67260938556431,80.515075465006,51985622
2019-02-22,78.74652891318246,79.65783770389294,78.18247178792718,78.79100753538017,30088465
2019-02-25,80.16277110895595,80.78939207786549,79.57487171280012,79.96085614979785,50730715
2019-02-26,78.28663781637316,79.12565814457952,77.78297285647574,78.48415380075055,48551315
2019-02-27,77.73863307194294,78.16813210181144,77.311256972545,77.60958352131489,56629824
2019-02-28,78.54652802645974,79.28934296052005,78.03803426839414,78.59579136733232,48948927
2019-03-01,80.58876185695503,81.0173911523391,79.8102167768058,80.4385366880397,24254923
2019-03-04,82.9305491311602,83.6535069279741,82.51617099070286,82.92388096383664,31217498
2019-03-05,84.39558764893789,85.1175574838689,83.69124139768512,84.62952971524219,65583423
2019-03-06,84.36052197998337,85.02260259907844,83.71154766629158,84.13527205895465,30771434
2019-03-07,81.52742951214091,82.49357240141477,80.92998157396164,81.73205352330584,34008588
2019-03-08,84.01776313345606,84.46982290160129,83.17314129197308,83.96854908159426,41192536
2019-03-11,86.40529683424157,87.11307948363249,85.64053508741247,86.20994453287545,55461445
2019-03-12,84.92711556053536,85.77065478377625,84.81121979238269,85.14179047151389,10286776
2019-03-13,86.69913351632894,87.06734613531532,86.08223476653367,86.67110751835736,46402213
2019-03-14,86.31928625316387,86.47036808079261,85.62101025899248,86.15165759126491,62172981
2019-03-15,88.92978836694331,89.49537697295413,88.22675134419123,88.67105082918441,66718068
2019-03-18,87.95242956177657,88.78159527276671,86.98519561337797,87.8342078444867,64470466
2019-03-19,91.10516797364593,92.16311909168206,90.81097134646046,91.22649864642648,51944952
2019-03-20,92.73800864254132,93.45155565990834,91.86399969375985,92.62709492322261,61286141
2019-03-21,95.99238753252328,96.28363122683773,94.87510050923296,95.87402140665102,57455438
2019-03-22,95.17544534055968,95.42703487622883,94.22019876923788,95.06139105691108,59368474
2019-03-25,96.02818804487059,96.40954121741206,94.88688150175881,95.82450705435078,28265686
2019-03-26,93.87117588134933,95.1105198044055,93.16860765665906,94.10415137569309,52034832
2019-03-27,95.42930511270353,96.76895024681488,94.74944876144568,95.65404246110488,59638521
2019-03-28,97.41333337038378,97.83463590833044,96.32173212406994,97.3312147572845,37386875
2019-03-29,102.17456650475249,102.901660646112,101.28663840220634,101.89707157753168,19102912
2019-04-01,102.84437965713614,103.7053421024873,102.16802832681677,102.86546380264636,52541506
2019-04-02,104.6100170892015,104.6645658920012,103.6786953016334,104.32173688333789,73465305
2019-04-03,103.69553252236483,104.2393068972413,102.50254148168622,103.42368217848119,25353551
2019-04-04,104.77704583614239,105.59609928423072,103.99417322346851,104.52436253485423,41098155
2019-04-05,104.0590298434716,104.37313995461399,102.67920509010955,103.80376539681691,41469032
2019-04-08,104.31244367433834,105.21637689835777,103.34988712878028,104.06374041327467,44130552
2019-04-09,104.6411517349016,104.97609381225304,103.44632307735318,104.44069491781961,78685965
2019-04-10,103.8964567425272,104.15780222156756,103.02252710435353,103.77505303191096,73665625
2019-04-11,103.63384148381141,104.39180646991043,102.98596896682172,103.93041220806133,40604122
2019-04-12,102.99516416459694,104.3101730365367,102.71863865810923,103.22292332014575,22014136
2019-04-15,102.28663741254036,103.20415332460827,102.10376225840221,102.51161017879096,65855760
2019-04-16,104.36243975269643,105.72631369849503,104.10518031704783,104.66164209011897,24588547
2019-04-17,104.80097882824468,105.85990094468981,103.94803778140651,105.04255458071098,34382032
2019-04-18,106.03562488769748,106.54401043580793,104.76166851861772,105.76924730168174,28151264
2019-04-19,103.01281123318601,103.96776899871678,102.52824103565203,102.9116669998198,41956176
2019-04-22,103.65711993108482,104.48097761489971,102.93719135885564,103.77413168716672,53622346
2019-04-23,105.04127679711158,105.92816897276512,104.48663340227576,104.85671219886903,47257910
