,Open,High,Low,Close,Volume
2019-01-01,22.96773329474878,23.216902068566945,22.754718993040086,23.0,29779252
2019-01-02,23.414792413497498,23.607514969955187,23.22999790039499,23.42108252847255,45289226
2019-01-03,24.513531309508586,24.577275437044467,24.21390381227763,24.449880929135364,33713669
2019-01-04,23.335022892130663,23.600637314291724,23.297278983636478,23.389790533966227,61809070
2019-01-07,24.1725479092399,24.401636781450616,23.997085201536848,24.13702547852271,65763826
2019-01-08,24.60688330054302,24.76534153098384,24.492142819479398,24.622772576800553,58813891
2019-01-09,25.590776502674768,25.92867930027269,25.44931339310694,25.66405753752882,37169463
2019-01-10,25.333739484032627,25.419404645679233,25.100449948920577,25.267165596493687,19670394
2019-01-11,26.18502153261405,26.517892531937907,26.048551922740614,26.24520248596791,29909334
2019-01-14,25.593629941244593,25.640019096439,25.283490033984055,25.55160137375055,24806172
2019-01-15,26.677559104333426,26.777918191553997,26.387240722053196,26.696096316177886,53973137
2019-01-16,28.01691690485685,28.077205133346652,27.801257044801076,27.96480455951843,73821384
2019-01-17,26.869271835085478,27.12049202980588,26.53629273801609,26.828982119775155,20814452
2019-01-18,27.23949389832624,27.430131985300985,26.905173820535747,27.217738453707412,66201405
2019-01-21,27.077169728592782,27.231416564248754,26.789325492890036,27.00599986916516,77609450
2019-01-22,27.459448894187563,27.816905969958906,27.37821223235888,27.525688337799075,35333220
2019-01-23,27.631610757372716,27.677516843061966,27.442075303640284,27.582197945622312,53911445
2019-01-24,27.39123630734299,27.54061888647072,27.249946844226503,27.36319691959497,67465645
2019-01-25,26.749842802529788,27.01494728138109,26.506271556845313,26.779613043448585,11664701
2019-01-28,28.311253505613927,28.491441406643887,28.214874224631437,28.303446476864185,47179284
2019-01-29,27.55586273485367,27.622528808112207,27.390701620096685,27.53197142394573,66568414
2019-01-30,27.020363670943688,27.22113391211373,26.696505233323236,26.98211305552111,68251813
2019-01-31,25.690588485632688,25.906801908385315,25.6248032436372,25.73891694880691,14795547
2019-02-01,26.541206337157632,26.689133899944892,26.404935691500086,26.60472028804032,29808297
2019-02-04,27.623472182394796,27.81514863459055,27.37389437191941,27.689585627242128,60276428
2019-02-05,28.08670195789618,28.260915318794872,27.81744337637388,28.12148227051084,74819295
2019-02-06,27.26884209046779,27.533093838732615,27.10434234723123,27.325541525505244,66941830
2019-02-07,25.631436944096453,25.74581903471534,25.44079806741248,25.62595684763018,53436850
2019-02-08,26.18139362746128,26.355034151238335,26.100336615703416,26.191287649540126,26703692
2019-02-11,27.18035243602103,27.380948521405347,26.8436484321752,27.11640113236192,26135455
2019-02-12,26.64541657146246,26.883983249017856,26.40492300701465,26.610705170985725,75362855
2019-02-13,26.65386986548454,26.972248419063888,26.434871783167313,26.70100051583607,66869518
2019-02-14,25.0983805905611,25.39991579172421,24.991452250964244,25.166976656916475,35151802
2019-02-15,24.466697595999126,24.62849774296665,24.34278070568186,24.436031959764463,19399892
2019-02-18,24.862911684681876,25.008820436025815,24.64047201035511,24.81142883031086,26932747
2019-02-19,24.75631561757058,25.012841305206816,24.543288768574033,24.726496409334025,51293132
2019-02-20,24.94004724459019,25.190180941702746,24.787755006145034,24.91854836335973,34007399
2019-02-21,25.99592670072895,26.26544625352048,25.757253470325267,26.03508632372305,54637609
2019-02-22,24.84754230128657,25.027663830136454,24.752694022020496,24.848346865727045,72339366
2019-02-25,25.091027970159523,25.296794331088755,24.88678506562078,25.057206499942204,28873150
2019-02-26,24.386291449590296,24.51832261479812,24.28897049157755,24.431238854585914,67834113
2019-02-27,24.279154330165596,24.561857191618458,24.170159228185657,24.28257182866404,52968380
